DATE,DAY,MONTH,YEAR,COMPANY,LINE_ID,TICKETS
2020-03-27,27,3,2020,25 DE MAYO,542,1557
2020-03-27,27,3,2020,25 DE MAYO,551,2806
2020-03-27,27,3,2020,25 DE MAYO,552,1697
2020-03-27,27,3,2020,25 DE MAYO,553,608
2020-03-27,27,3,2020,25 DE MAYO,554,981
2020-03-27,27,3,2020,25 DE MAYO,555,1208
2020-03-27,27,3,2020,EL LIBERTADOR,562,2151
2020-03-27,27,3,2020,EL LIBERTADOR,563,1464
2020-03-27,27,3,2020,25 DE MAYO,571,1751
2020-03-27,27,3,2020,25 DE MAYO,573,2698
2020-03-27,27,3,2020,25 DE MAYO,581,601
2020-03-27,27,3,2020,25 DE MAYO,591,1299
2020-03-27,27,3,2020,25 DE MAYO,593,911
2020-03-27,27,3,2020,BATAN,715,1598
2020-03-27,27,3,2020,PERALTA RAMOS,717,952
2020-03-28,28,3,2020,25 DE MAYO,501,142
2020-03-28,28,3,2020,PERALTA RAMOS,511,3314
2020-03-28,28,3,2020,PERALTA RAMOS,512,367
2020-03-28,28,3,2020,25 DE MAYO,521,655
2020-03-28,28,3,2020,25 DE MAYO,522,1079
2020-03-28,28,3,2020,25 DE MAYO,523,917
2020-03-28,28,3,2020,25 DE MAYO,525,144
2020-03-28,28,3,2020,12 DE OCTUBRE,531,851
2020-03-28,28,3,2020,12 DE OCTUBRE,532,855
2020-03-28,28,3,2020,12 DE OCTUBRE,533,607
2020-03-28,28,3,2020,25 DE MAYO,541,946
2020-03-28,28,3,2020,25 DE MAYO,542,990
2020-03-28,28,3,2020,25 DE MAYO,551,1537
2020-03-28,28,3,2020,25 DE MAYO,552,1159
2020-03-28,28,3,2020,25 DE MAYO,553,417
2020-03-28,28,3,2020,25 DE MAYO,554,712
2020-03-28,28,3,2020,25 DE MAYO,555,687
2020-03-28,28,3,2020,EL LIBERTADOR,562,1229
2020-03-28,28,3,2020,EL LIBERTADOR,563,1356
2020-03-28,28,3,2020,25 DE MAYO,571,1220
2020-03-28,28,3,2020,25 DE MAYO,573,1780
2020-03-28,28,3,2020,25 DE MAYO,581,449
2020-03-28,28,3,2020,25 DE MAYO,591,913
2020-03-28,28,3,2020,25 DE MAYO,593,677
2020-03-28,28,3,2020,BATAN,715,966
2020-03-28,28,3,2020,PERALTA RAMOS,717,616
2020-03-29,29,3,2020,25 DE MAYO,501,54
2020-03-29,29,3,2020,PERALTA RAMOS,511,1564
2020-03-29,29,3,2020,PERALTA RAMOS,512,234
2020-03-29,29,3,2020,25 DE MAYO,521,220
2020-03-29,29,3,2020,25 DE MAYO,522,524
2020-03-29,29,3,2020,25 DE MAYO,523,437
2020-03-29,29,3,2020,12 DE OCTUBRE,531,316
2020-03-29,29,3,2020,12 DE OCTUBRE,532,606
2020-03-29,29,3,2020,12 DE OCTUBRE,533,68
2020-03-29,29,3,2020,25 DE MAYO,541,484
2020-03-29,29,3,2020,25 DE MAYO,542,459
2020-03-29,29,3,2020,25 DE MAYO,551,606
2020-03-29,29,3,2020,25 DE MAYO,552,532
2020-03-29,29,3,2020,25 DE MAYO,553,170
2020-03-29,29,3,2020,25 DE MAYO,554,269
2020-03-29,29,3,2020,25 DE MAYO,555,293
2020-03-29,29,3,2020,EL LIBERTADOR,562,528
2020-03-29,29,3,2020,EL LIBERTADOR,563,571
2020-03-29,29,3,2020,25 DE MAYO,571,577
2020-03-29,29,3,2020,25 DE MAYO,573,668
2020-03-29,29,3,2020,25 DE MAYO,581,243
2020-03-29,29,3,2020,25 DE MAYO,591,427
2020-03-29,29,3,2020,25 DE MAYO,593,222
2020-03-29,29,3,2020,BATAN,715,402
2020-03-29,29,3,2020,PERALTA RAMOS,717,280
2020-03-30,30,3,2020,25 DE MAYO,501,112
2020-03-30,30,3,2020,PERALTA RAMOS,511,3303
2020-03-30,30,3,2020,PERALTA RAMOS,512,401
2020-03-30,30,3,2020,25 DE MAYO,521,763
2020-03-30,30,3,2020,25 DE MAYO,522,1059
2020-03-30,30,3,2020,25 DE MAYO,523,1046
2020-03-30,30,3,2020,25 DE MAYO,525,174
2020-03-30,30,3,2020,12 DE OCTUBRE,531,517
2020-03-30,30,3,2020,12 DE OCTUBRE,532,1580
2020-03-30,30,3,2020,12 DE OCTUBRE,533,384
2020-03-30,30,3,2020,25 DE MAYO,541,1068
2020-03-30,30,3,2020,25 DE MAYO,542,1124
2020-03-30,30,3,2020,25 DE MAYO,551,1334
2020-03-30,30,3,2020,25 DE MAYO,552,1180
2020-03-30,30,3,2020,25 DE MAYO,553,877
2020-03-30,30,3,2020,25 DE MAYO,554,633
2020-03-30,30,3,2020,25 DE MAYO,555,834
2020-03-30,30,3,2020,EL LIBERTADOR,562,1838
2020-03-30,30,3,2020,EL LIBERTADOR,563,882
2020-03-30,30,3,2020,25 DE MAYO,571,1856
2020-03-30,30,3,2020,25 DE MAYO,573,1265
2020-03-30,30,3,2020,25 DE MAYO,581,520
2020-03-30,30,3,2020,25 DE MAYO,591,835
2020-03-30,30,3,2020,25 DE MAYO,593,540
2020-03-30,30,3,2020,BATAN,715,1046
2020-03-30,30,3,2020,PERALTA RAMOS,717,538
2020-03-31,31,3,2020,25 DE MAYO,501,100
2020-03-31,31,3,2020,PERALTA RAMOS,511,2964
2020-03-31,31,3,2020,PERALTA RAMOS,512,502
2020-03-31,31,3,2020,25 DE MAYO,521,643
2020-03-31,31,3,2020,25 DE MAYO,522,1250
2020-03-31,31,3,2020,25 DE MAYO,523,898
2020-03-31,31,3,2020,25 DE MAYO,525,128
2020-03-31,31,3,2020,12 DE OCTUBRE,531,459
2020-03-31,31,3,2020,12 DE OCTUBRE,532,1356
2020-03-31,31,3,2020,12 DE OCTUBRE,533,286
2020-03-31,31,3,2020,25 DE MAYO,541,895
2020-03-31,31,3,2020,25 DE MAYO,542,981
2020-03-31,31,3,2020,25 DE MAYO,551,1237
2020-03-31,31,3,2020,25 DE MAYO,552,766
2020-03-31,31,3,2020,25 DE MAYO,553,584
2020-03-31,31,3,2020,25 DE MAYO,554,541
2020-03-31,31,3,2020,25 DE MAYO,555,604
2020-03-31,31,3,2020,EL LIBERTADOR,562,1198
2020-03-31,31,3,2020,EL LIBERTADOR,563,1195
2020-03-31,31,3,2020,25 DE MAYO,571,1683
2020-03-31,31,3,2020,25 DE MAYO,573,1067
2020-03-31,31,3,2020,25 DE MAYO,581,489
2020-03-31,31,3,2020,25 DE MAYO,591,729
2020-03-31,31,3,2020,25 DE MAYO,593,457
2020-03-31,31,3,2020,BATAN,715,862
2020-03-31,31,3,2020,PERALTA RAMOS,717,683
2020-04-01,1,4,2020,25 DE MAYO,501,149
2020-04-01,1,4,2020,PERALTA RAMOS,511,4238
2020-04-01,1,4,2020,PERALTA RAMOS,512,419
2020-04-01,1,4,2020,25 DE MAYO,521,715
2020-04-01,1,4,2020,25 DE MAYO,522,1326
2020-04-01,1,4,2020,25 DE MAYO,523,1646
2020-04-01,1,4,2020,25 DE MAYO,525,203
2020-04-01,1,4,2020,12 DE OCTUBRE,531,1214
2020-04-01,1,4,2020,12 DE OCTUBRE,532,1573
2020-04-01,1,4,2020,12 DE OCTUBRE,533,440
2020-04-01,1,4,2020,25 DE MAYO,541,1249
2020-04-01,1,4,2020,25 DE MAYO,542,1406
2020-04-01,1,4,2020,25 DE MAYO,551,1370
2020-04-01,1,4,2020,25 DE MAYO,552,1369
2020-04-01,1,4,2020,25 DE MAYO,553,1499
2020-04-01,1,4,2020,25 DE MAYO,554,886
2020-04-01,1,4,2020,25 DE MAYO,555,977
2020-04-01,1,4,2020,EL LIBERTADOR,562,1726
2020-04-01,1,4,2020,EL LIBERTADOR,563,1827
2020-04-01,1,4,2020,25 DE MAYO,571,2105
2020-04-01,1,4,2020,25 DE MAYO,573,2025
2020-04-01,1,4,2020,25 DE MAYO,581,572
2020-04-01,1,4,2020,25 DE MAYO,591,1437
2020-04-01,1,4,2020,25 DE MAYO,593,705
2020-04-01,1,4,2020,BATAN,715,1350
2020-04-01,1,4,2020,PERALTA RAMOS,717,750
2020-04-02,2,4,2020,25 DE MAYO,501,102
2020-04-02,2,4,2020,PERALTA RAMOS,511,3853
2020-04-02,2,4,2020,PERALTA RAMOS,512,638
2020-04-02,2,4,2020,25 DE MAYO,521,924
2020-04-02,2,4,2020,25 DE MAYO,522,1319
2020-04-02,2,4,2020,25 DE MAYO,523,1313
2020-04-02,2,4,2020,25 DE MAYO,525,171
2020-04-02,2,4,2020,12 DE OCTUBRE,531,1024
2020-04-02,2,4,2020,12 DE OCTUBRE,532,1352
2020-04-02,2,4,2020,12 DE OCTUBRE,533,437
2020-04-02,2,4,2020,25 DE MAYO,541,884
2020-04-02,2,4,2020,25 DE MAYO,542,1309
2020-04-02,2,4,2020,25 DE MAYO,551,2451
2020-04-02,2,4,2020,25 DE MAYO,552,2087
2020-04-02,2,4,2020,25 DE MAYO,553,279
2020-04-02,2,4,2020,25 DE MAYO,554,780
2020-04-02,2,4,2020,25 DE MAYO,555,711
2020-04-02,2,4,2020,EL LIBERTADOR,562,1662
2020-04-02,2,4,2020,EL LIBERTADOR,563,1719
2020-04-02,2,4,2020,25 DE MAYO,571,1481
2020-04-02,2,4,2020,25 DE MAYO,573,2346
2020-04-02,2,4,2020,25 DE MAYO,581,519
2020-04-02,2,4,2020,25 DE MAYO,591,1179
2020-04-02,2,4,2020,25 DE MAYO,593,678
2020-04-02,2,4,2020,BATAN,715,1323
2020-04-02,2,4,2020,PERALTA RAMOS,717,779
2020-04-03,3,4,2020,PERALTA RAMOS,511,5644
2020-04-03,3,4,2020,PERALTA RAMOS,512,1478
2020-04-03,3,4,2020,25 DE MAYO,521,1233
2020-04-03,3,4,2020,25 DE MAYO,522,2418
2020-04-03,3,4,2020,25 DE MAYO,523,2077
2020-04-03,3,4,2020,25 DE MAYO,525,280
2020-04-03,3,4,2020,12 DE OCTUBRE,531,1249
2020-04-03,3,4,2020,12 DE OCTUBRE,532,2601
2020-04-03,3,4,2020,12 DE OCTUBRE,533,513
2020-04-03,3,4,2020,25 DE MAYO,541,2009
2020-04-03,3,4,2020,25 DE MAYO,542,1983
2020-04-03,3,4,2020,25 DE MAYO,543,75
2020-04-03,3,4,2020,25 DE MAYO,551,2709
2020-04-03,3,4,2020,25 DE MAYO,552,2567
2020-04-03,3,4,2020,25 DE MAYO,553,1135
2020-04-03,3,4,2020,25 DE MAYO,554,1173
2020-04-03,3,4,2020,25 DE MAYO,555,1815
2020-04-03,3,4,2020,EL LIBERTADOR,562,3019
2020-04-03,3,4,2020,EL LIBERTADOR,563,2361
2020-04-03,3,4,2020,25 DE MAYO,571,2337
2020-04-03,3,4,2020,25 DE MAYO,573,3699
2020-04-03,3,4,2020,25 DE MAYO,581,994
2020-04-03,3,4,2020,25 DE MAYO,591,1957
2020-04-03,3,4,2020,25 DE MAYO,593,1353
2020-04-03,3,4,2020,BATAN,715,1739
2020-04-03,3,4,2020,PERALTA RAMOS,717,991
2020-04-04,4,4,2020,25 DE MAYO,501,167
2020-04-04,4,4,2020,PERALTA RAMOS,511,3482
2020-04-04,4,4,2020,PERALTA RAMOS,512,1088
2020-04-04,4,4,2020,25 DE MAYO,521,618
2020-04-04,4,4,2020,25 DE MAYO,522,1554
2020-04-04,4,4,2020,25 DE MAYO,523,1169
2020-04-04,4,4,2020,25 DE MAYO,525,188
2020-04-04,4,4,2020,12 DE OCTUBRE,531,415
2020-04-04,4,4,2020,12 DE OCTUBRE,532,2073
2020-04-04,4,4,2020,12 DE OCTUBRE,533,387
2020-04-04,4,4,2020,25 DE MAYO,541,1079
2020-04-04,4,4,2020,25 DE MAYO,542,1352
2020-04-04,4,4,2020,25 DE MAYO,551,1773
2020-04-04,4,4,2020,25 DE MAYO,552,1872
2020-04-04,4,4,2020,25 DE MAYO,553,802
2020-04-04,4,4,2020,25 DE MAYO,554,1041
2020-04-04,4,4,2020,25 DE MAYO,555,908
2020-04-04,4,4,2020,EL LIBERTADOR,562,1875
2020-04-04,4,4,2020,EL LIBERTADOR,563,1832
2020-04-04,4,4,2020,25 DE MAYO,571,1689
2020-04-04,4,4,2020,25 DE MAYO,573,2319
2020-04-04,4,4,2020,25 DE MAYO,581,529
2020-04-04,4,4,2020,25 DE MAYO,591,1599
2020-04-04,4,4,2020,25 DE MAYO,593,962
2020-04-04,4,4,2020,BATAN,715,1203
2020-04-04,4,4,2020,PERALTA RAMOS,717,953
2020-04-05,5,4,2020,25 DE MAYO,501,100
2020-04-05,5,4,2020,PERALTA RAMOS,511,2359
2020-04-05,5,4,2020,PERALTA RAMOS,512,90
2020-04-05,5,4,2020,25 DE MAYO,521,468
2020-04-05,5,4,2020,25 DE MAYO,522,634
2020-04-05,5,4,2020,25 DE MAYO,523,608
2020-04-05,5,4,2020,25 DE MAYO,525,96
2020-04-05,5,4,2020,12 DE OCTUBRE,531,330
2020-04-05,5,4,2020,12 DE OCTUBRE,532,826
2020-04-05,5,4,2020,12 DE OCTUBRE,533,146
2020-04-05,5,4,2020,25 DE MAYO,541,697
2020-04-05,5,4,2020,25 DE MAYO,542,769
2020-04-05,5,4,2020,25 DE MAYO,551,1134
2020-04-05,5,4,2020,25 DE MAYO,552,583
2020-04-05,5,4,2020,25 DE MAYO,553,140
2020-04-05,5,4,2020,25 DE MAYO,554,515
2020-04-05,5,4,2020,25 DE MAYO,555,457
2020-04-05,5,4,2020,EL LIBERTADOR,562,886
2020-04-05,5,4,2020,EL LIBERTADOR,563,930
2020-04-05,5,4,2020,25 DE MAYO,571,1031
2020-04-05,5,4,2020,25 DE MAYO,573,698
2020-04-05,5,4,2020,25 DE MAYO,581,313
2020-04-05,5,4,2020,25 DE MAYO,591,735
2020-04-05,5,4,2020,25 DE MAYO,593,406
2020-04-05,5,4,2020,BATAN,715,527
2020-04-05,5,4,2020,PERALTA RAMOS,717,400
2020-04-06,6,4,2020,25 DE MAYO,501,180
2020-04-06,6,4,2020,PERALTA RAMOS,511,4241
2020-04-06,6,4,2020,PERALTA RAMOS,512,1318
2020-04-06,6,4,2020,25 DE MAYO,521,1483
2020-04-06,6,4,2020,25 DE MAYO,522,1546
2020-04-06,6,4,2020,25 DE MAYO,523,1593
2020-04-06,6,4,2020,25 DE MAYO,525,191
2020-04-06,6,4,2020,12 DE OCTUBRE,531,1628
2020-04-06,6,4,2020,12 DE OCTUBRE,532,1062
2020-04-06,6,4,2020,12 DE OCTUBRE,533,654
2020-04-06,6,4,2020,25 DE MAYO,541,1164
2020-04-06,6,4,2020,25 DE MAYO,542,1704
2020-04-06,6,4,2020,25 DE MAYO,551,2642
2020-04-06,6,4,2020,25 DE MAYO,552,2225
2020-04-06,6,4,2020,25 DE MAYO,553,389
2020-04-06,6,4,2020,25 DE MAYO,554,1243
2020-04-06,6,4,2020,25 DE MAYO,555,1092
2020-04-06,6,4,2020,EL LIBERTADOR,562,2174
2020-04-06,6,4,2020,EL LIBERTADOR,563,1996
2020-04-06,6,4,2020,25 DE MAYO,571,2909
2020-04-06,6,4,2020,25 DE MAYO,573,1903
2020-04-06,6,4,2020,25 DE MAYO,581,767
2020-04-06,6,4,2020,25 DE MAYO,591,1396
2020-04-06,6,4,2020,25 DE MAYO,593,865
2020-04-06,6,4,2020,BATAN,715,1487
2020-04-06,6,4,2020,PERALTA RAMOS,717,817
2020-04-07,7,4,2020,25 DE MAYO,501,186
2020-04-07,7,4,2020,PERALTA RAMOS,511,5651
2020-04-07,7,4,2020,PERALTA RAMOS,512,623
2020-04-07,7,4,2020,25 DE MAYO,521,1115
2020-04-07,7,4,2020,25 DE MAYO,522,2033
2020-04-07,7,4,2020,25 DE MAYO,523,1870
2020-04-07,7,4,2020,25 DE MAYO,525,255
2020-04-07,7,4,2020,12 DE OCTUBRE,531,642
2020-04-07,7,4,2020,12 DE OCTUBRE,532,2290
2020-04-07,7,4,2020,12 DE OCTUBRE,533,895
2020-04-07,7,4,2020,25 DE MAYO,541,1347
2020-04-07,7,4,2020,25 DE MAYO,542,1789
2020-04-07,7,4,2020,25 DE MAYO,551,2987
2020-04-07,7,4,2020,25 DE MAYO,552,1894
2020-04-07,7,4,2020,25 DE MAYO,553,721
2020-04-07,7,4,2020,25 DE MAYO,554,1470
2020-04-07,7,4,2020,25 DE MAYO,555,1279
2020-04-07,7,4,2020,EL LIBERTADOR,562,2787
2020-04-07,7,4,2020,EL LIBERTADOR,563,2283
2020-04-07,7,4,2020,25 DE MAYO,571,3083
2020-04-07,7,4,2020,25 DE MAYO,573,2161
2020-04-07,7,4,2020,25 DE MAYO,581,653
2020-04-07,7,4,2020,25 DE MAYO,591,1566
2020-04-07,7,4,2020,25 DE MAYO,593,1110
2020-04-07,7,4,2020,BATAN,715,1675
2020-04-07,7,4,2020,PERALTA RAMOS,717,1122
2020-04-08,8,4,2020,25 DE MAYO,501,196
2020-04-08,8,4,2020,PERALTA RAMOS,511,5572
2020-04-08,8,4,2020,PERALTA RAMOS,512,1183
2020-04-08,8,4,2020,25 DE MAYO,521,1196
2020-04-08,8,4,2020,25 DE MAYO,522,1972
2020-04-08,8,4,2020,25 DE MAYO,523,2232
2020-04-08,8,4,2020,12 DE OCTUBRE,531,400
2020-04-08,8,4,2020,12 DE OCTUBRE,532,2478
2020-04-08,8,4,2020,12 DE OCTUBRE,533,1356
2020-04-08,8,4,2020,25 DE MAYO,541,1629
2020-04-08,8,4,2020,25 DE MAYO,542,1874
2020-04-08,8,4,2020,25 DE MAYO,551,2202
2020-04-08,8,4,2020,25 DE MAYO,552,2337
2020-04-08,8,4,2020,25 DE MAYO,553,1137
2020-04-08,8,4,2020,25 DE MAYO,554,1558
2020-04-08,8,4,2020,25 DE MAYO,555,1372
2020-04-08,8,4,2020,EL LIBERTADOR,562,2468
2020-04-08,8,4,2020,EL LIBERTADOR,563,2375
2020-04-08,8,4,2020,25 DE MAYO,571,3025
2020-04-08,8,4,2020,25 DE MAYO,573,2406
2020-04-08,8,4,2020,25 DE MAYO,581,691
2020-04-08,8,4,2020,25 DE MAYO,591,1645
2020-04-08,8,4,2020,25 DE MAYO,593,912
2020-04-08,8,4,2020,BATAN,715,1774
2020-04-08,8,4,2020,PERALTA RAMOS,717,1137
2020-04-09,9,4,2020,25 DE MAYO,501,177
2020-04-09,9,4,2020,PERALTA RAMOS,511,4243
2020-04-09,9,4,2020,PERALTA RAMOS,512,1321
2020-04-09,9,4,2020,25 DE MAYO,521,987
2020-04-09,9,4,2020,25 DE MAYO,522,1477
2020-04-09,9,4,2020,25 DE MAYO,523,1732
2020-04-09,9,4,2020,25 DE MAYO,525,197
2020-04-09,9,4,2020,12 DE OCTUBRE,531,611
2020-04-09,9,4,2020,12 DE OCTUBRE,532,1791
2020-04-09,9,4,2020,12 DE OCTUBRE,533,808
2020-04-09,9,4,2020,25 DE MAYO,541,1086
2020-04-09,9,4,2020,25 DE MAYO,542,1509
2020-04-09,9,4,2020,25 DE MAYO,551,2826
2020-04-09,9,4,2020,25 DE MAYO,552,1416
2020-04-09,9,4,2020,25 DE MAYO,553,653
2020-04-09,9,4,2020,25 DE MAYO,554,1139
2020-04-09,9,4,2020,25 DE MAYO,555,1105
2020-04-09,9,4,2020,EL LIBERTADOR,562,2102
2020-04-09,9,4,2020,EL LIBERTADOR,563,2018
2020-04-09,9,4,2020,25 DE MAYO,571,2360
2020-04-09,9,4,2020,25 DE MAYO,573,1661
2020-04-09,9,4,2020,25 DE MAYO,581,581
2020-04-09,9,4,2020,25 DE MAYO,591,1301
2020-04-09,9,4,2020,25 DE MAYO,593,938
2020-04-09,9,4,2020,BATAN,715,1565
2020-04-09,9,4,2020,PERALTA RAMOS,717,840
2020-04-10,10,4,2020,25 DE MAYO,501,131
2020-04-10,10,4,2020,PERALTA RAMOS,511,3465
2020-04-10,10,4,2020,PERALTA RAMOS,512,463
2020-04-10,10,4,2020,25 DE MAYO,521,792
2020-04-10,10,4,2020,25 DE MAYO,522,1138
2020-04-10,10,4,2020,25 DE MAYO,523,1036
2020-04-10,10,4,2020,25 DE MAYO,525,156
2020-04-10,10,4,2020,12 DE OCTUBRE,531,302
2020-04-10,10,4,2020,12 DE OCTUBRE,532,1275
2020-04-10,10,4,2020,12 DE OCTUBRE,533,655
2020-04-10,10,4,2020,25 DE MAYO,541,1024
2020-04-10,10,4,2020,25 DE MAYO,542,1111
2020-04-10,10,4,2020,25 DE MAYO,543,56
2020-04-10,10,4,2020,25 DE MAYO,551,1457
2020-04-10,10,4,2020,25 DE MAYO,552,1074
2020-04-10,10,4,2020,25 DE MAYO,553,295
2020-04-10,10,4,2020,25 DE MAYO,554,616
2020-04-10,10,4,2020,25 DE MAYO,555,719
2020-04-10,10,4,2020,EL LIBERTADOR,562,870
2020-04-10,10,4,2020,EL LIBERTADOR,563,1856
2020-04-10,10,4,2020,25 DE MAYO,571,1663
2020-04-10,10,4,2020,25 DE MAYO,573,1064
2020-04-10,10,4,2020,25 DE MAYO,581,484
2020-04-10,10,4,2020,25 DE MAYO,591,771
2020-04-10,10,4,2020,25 DE MAYO,593,779
2020-04-10,10,4,2020,BATAN,715,942
2020-04-10,10,4,2020,PERALTA RAMOS,717,641
2020-04-11,11,4,2020,25 DE MAYO,501,169
2020-04-11,11,4,2020,PERALTA RAMOS,511,3600
2020-04-11,11,4,2020,PERALTA RAMOS,512,819
2020-04-11,11,4,2020,25 DE MAYO,521,597
2020-04-11,11,4,2020,25 DE MAYO,522,1527
2020-04-11,11,4,2020,25 DE MAYO,523,1436
2020-04-11,11,4,2020,25 DE MAYO,525,301
2020-04-11,11,4,2020,12 DE OCTUBRE,531,528
2020-04-11,11,4,2020,12 DE OCTUBRE,532,1483
2020-04-11,11,4,2020,12 DE OCTUBRE,533,560
2020-04-11,11,4,2020,25 DE MAYO,541,881
2020-04-11,11,4,2020,25 DE MAYO,542,1238
2020-04-11,11,4,2020,25 DE MAYO,551,1712
2020-04-11,11,4,2020,25 DE MAYO,552,1387
2020-04-11,11,4,2020,25 DE MAYO,553,260
2020-04-11,11,4,2020,25 DE MAYO,554,880
2020-04-11,11,4,2020,25 DE MAYO,555,794
2020-04-11,11,4,2020,EL LIBERTADOR,562,1300
2020-04-11,11,4,2020,EL LIBERTADOR,563,2104
2020-04-11,11,4,2020,25 DE MAYO,571,2130
2020-04-11,11,4,2020,25 DE MAYO,573,1187
2020-04-11,11,4,2020,25 DE MAYO,581,495
2020-04-11,11,4,2020,25 DE MAYO,591,846
2020-04-11,11,4,2020,25 DE MAYO,593,847
2020-04-11,11,4,2020,BATAN,715,1008
2020-04-11,11,4,2020,PERALTA RAMOS,717,691
2020-04-12,12,4,2020,25 DE MAYO,501,76
2020-04-12,12,4,2020,PERALTA RAMOS,511,2136
2020-04-12,12,4,2020,PERALTA RAMOS,512,209
2020-04-12,12,4,2020,25 DE MAYO,521,437
2020-04-12,12,4,2020,25 DE MAYO,522,552
2020-04-12,12,4,2020,25 DE MAYO,523,727
2020-04-12,12,4,2020,25 DE MAYO,525,79
2020-04-12,12,4,2020,12 DE OCTUBRE,531,258
2020-04-12,12,4,2020,12 DE OCTUBRE,532,807
2020-04-12,12,4,2020,12 DE OCTUBRE,533,166
2020-04-12,12,4,2020,25 DE MAYO,541,440
2020-04-12,12,4,2020,25 DE MAYO,542,645
2020-04-12,12,4,2020,25 DE MAYO,551,793
2020-04-12,12,4,2020,25 DE MAYO,552,757
2020-04-12,12,4,2020,25 DE MAYO,553,260
2020-04-12,12,4,2020,25 DE MAYO,554,476
2020-04-12,12,4,2020,25 DE MAYO,555,393
2020-04-12,12,4,2020,EL LIBERTADOR,562,682
2020-04-12,12,4,2020,EL LIBERTADOR,563,865
2020-04-12,12,4,2020,25 DE MAYO,571,736
2020-04-12,12,4,2020,25 DE MAYO,573,796
2020-04-12,12,4,2020,25 DE MAYO,581,242
2020-04-12,12,4,2020,25 DE MAYO,591,446
2020-04-12,12,4,2020,25 DE MAYO,593,330
2020-04-12,12,4,2020,BATAN,715,493
2020-04-12,12,4,2020,PERALTA RAMOS,717,401
2020-04-13,13,4,2020,25 DE MAYO,501,139
2020-04-13,13,4,2020,PERALTA RAMOS,511,4738
2020-04-13,13,4,2020,PERALTA RAMOS,512,785
2020-04-13,13,4,2020,25 DE MAYO,521,1604
2020-04-13,13,4,2020,25 DE MAYO,522,1632
2020-04-13,13,4,2020,25 DE MAYO,523,1446
2020-04-13,13,4,2020,25 DE MAYO,525,352
2020-04-13,13,4,2020,12 DE OCTUBRE,531,1139
2020-04-13,13,4,2020,12 DE OCTUBRE,532,2010
2020-04-13,13,4,2020,12 DE OCTUBRE,533,396
2020-04-13,13,4,2020,25 DE MAYO,541,1073
2020-04-13,13,4,2020,25 DE MAYO,542,1609
2020-04-13,13,4,2020,25 DE MAYO,551,2732
2020-04-13,13,4,2020,25 DE MAYO,552,1821
2020-04-13,13,4,2020,25 DE MAYO,553,671
2020-04-13,13,4,2020,25 DE MAYO,554,1119
2020-04-13,13,4,2020,25 DE MAYO,555,1121
2020-04-13,13,4,2020,EL LIBERTADOR,562,1935
2020-04-13,13,4,2020,EL LIBERTADOR,563,2308
2020-04-13,13,4,2020,25 DE MAYO,571,2198
2020-04-13,13,4,2020,25 DE MAYO,573,2235
2020-04-13,13,4,2020,25 DE MAYO,581,388
2020-04-13,13,4,2020,25 DE MAYO,591,1060
2020-04-13,13,4,2020,25 DE MAYO,593,805
2020-04-13,13,4,2020,BATAN,715,1505
2020-04-13,13,4,2020,PERALTA RAMOS,717,780
2020-04-14,14,4,2020,25 DE MAYO,501,180
2020-04-14,14,4,2020,PERALTA RAMOS,511,5861
2020-04-14,14,4,2020,PERALTA RAMOS,512,2129
2020-04-14,14,4,2020,25 DE MAYO,521,1335
2020-04-14,14,4,2020,25 DE MAYO,522,2575
2020-04-14,14,4,2020,25 DE MAYO,523,2450
2020-04-14,14,4,2020,25 DE MAYO,525,301
2020-04-14,14,4,2020,12 DE OCTUBRE,531,837
2020-04-14,14,4,2020,12 DE OCTUBRE,532,3163
2020-04-14,14,4,2020,12 DE OCTUBRE,533,583
2020-04-14,14,4,2020,25 DE MAYO,541,1868
2020-04-14,14,4,2020,25 DE MAYO,542,2077
2020-04-14,14,4,2020,25 DE MAYO,551,3625
2020-04-14,14,4,2020,25 DE MAYO,552,2182
2020-04-14,14,4,2020,25 DE MAYO,553,887
2020-04-14,14,4,2020,25 DE MAYO,554,947
2020-04-14,14,4,2020,25 DE MAYO,555,1553
2020-04-14,14,4,2020,EL LIBERTADOR,562,3073
2020-04-14,14,4,2020,EL LIBERTADOR,563,3021
2020-04-14,14,4,2020,25 DE MAYO,571,2882
2020-04-14,14,4,2020,25 DE MAYO,573,2950
2020-04-14,14,4,2020,25 DE MAYO,581,838
2020-04-14,14,4,2020,25 DE MAYO,591,1358
2020-04-14,14,4,2020,25 DE MAYO,593,1267
2020-04-14,14,4,2020,BATAN,715,1996
2020-04-14,14,4,2020,PERALTA RAMOS,717,881
2020-04-15,15,4,2020,25 DE MAYO,501,205
2020-04-15,15,4,2020,PERALTA RAMOS,511,5841
2020-04-15,15,4,2020,PERALTA RAMOS,512,1608
2020-04-15,15,4,2020,25 DE MAYO,521,1413
2020-04-15,15,4,2020,25 DE MAYO,522,2038
2020-04-15,15,4,2020,25 DE MAYO,523,2521
2020-04-15,15,4,2020,25 DE MAYO,525,293
2020-04-15,15,4,2020,12 DE OCTUBRE,531,1178
2020-04-15,15,4,2020,12 DE OCTUBRE,532,2669
2020-04-15,15,4,2020,12 DE OCTUBRE,533,553
2020-04-15,15,4,2020,25 DE MAYO,541,1753
2020-04-15,15,4,2020,25 DE MAYO,542,2049
2020-04-15,15,4,2020,25 DE MAYO,551,3935
2020-04-15,15,4,2020,25 DE MAYO,552,2587
2020-04-15,15,4,2020,25 DE MAYO,553,26
