DIA_TRANSPORTE;NOMBRE_EMPRESA;LINEA;AMBA;TIPO_TRANSPORTE;JURISDICCION;PROVINCIA;MUNICIPIO;CANTIDAD;DATO_PRELIMINAR
31/3/2022;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6889;NO
31/3/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5775;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_501;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2212;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_521;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7043;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_522;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9693;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_523;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12222;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_525;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1520;NO
31/3/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;16545;NO
31/3/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5666;NO
31/3/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1808;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_541;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7712;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_543;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3496;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_551;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9947;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_552;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12318;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_553;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6624;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_554;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8451;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_555;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8408;NO
31/3/2022;EL LIBERTADOR SRL;BSAS_LINEA_562;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;15978;NO
31/3/2022;EL LIBERTADOR SRL;BSAS_LINEA_563;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10038;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_571;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;16923;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_573;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;11531;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_591;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7526;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_593;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4270;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;LINEA 542M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9016;NO
31/3/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5253;NO
31/3/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;26466;NO
31/3/2022;TRANSPORTES 25 DE MAYO SRL;LINEA_581;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4784;NO
1/4/2022;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8159;NO
1/4/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6553;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_501;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2708;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_521;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7690;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_522;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9988;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_523;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12950;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_525;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1789;NO
1/4/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;18783;NO
1/4/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4341;NO
1/4/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1109;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_541;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7307;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_543;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3913;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_551;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8874;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_552;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13565;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_553;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9068;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_554;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8639;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_555;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8664;NO
1/4/2022;EL LIBERTADOR SRL;BSAS_LINEA_562;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;17313;NO
1/4/2022;EL LIBERTADOR SRL;BSAS_LINEA_563;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8903;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_571;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;16592;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_573;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12084;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_591;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8282;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_593;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4696;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;LINEA 542M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8716;NO
1/4/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6269;NO
1/4/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;27987;NO
1/4/2022;TRANSPORTES 25 DE MAYO SRL;LINEA_581;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5481;NO
2/4/2022;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4214;NO
2/4/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4092;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_501;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2417;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_521;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4253;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_522;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5336;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_523;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6750;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_525;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;894;NO
2/4/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10666;NO
2/4/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1239;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_541;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4528;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_543;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2461;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_551;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6890;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_552;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6538;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_553;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1901;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_554;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3927;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_555;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4730;NO
2/4/2022;EL LIBERTADOR SRL;BSAS_LINEA_562;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8135;NO
2/4/2022;EL LIBERTADOR SRL;BSAS_LINEA_563;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4460;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_571;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6697;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_573;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7039;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_591;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3964;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_593;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2626;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;LINEA 542M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3996;NO
2/4/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5232;NO
2/4/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;15955;NO
2/4/2022;TRANSPORTES 25 DE MAYO SRL;LINEA_581;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3437;NO
3/4/2022;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2722;NO
3/4/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2440;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_501;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;998;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_521;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2400;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_522;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3750;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_523;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4680;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_525;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;656;NO
3/4/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5062;NO
3/4/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2359;NO
3/4/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;479;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_541;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2972;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_543;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1138;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_551;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4418;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_552;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4862;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_553;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1030;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_554;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2294;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_555;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2757;NO
3/4/2022;EL LIBERTADOR SRL;BSAS_LINEA_562;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4616;NO
3/4/2022;EL LIBERTADOR SRL;BSAS_LINEA_563;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3613;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_571;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5964;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_573;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4714;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_591;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2935;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_593;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1991;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;LINEA 542M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3130;NO
3/4/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4249;NO
3/4/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10802;NO
3/4/2022;TRANSPORTES 25 DE MAYO SRL;LINEA_581;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2448;NO
4/4/2022;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7957;NO
4/4/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6410;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_501;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1699;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_521;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7474;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_522;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10233;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_523;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12427;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_525;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1574;NO
4/4/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;21735;NO
4/4/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2474;NO
4/4/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;570;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_541;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7784;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_543;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4125;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_551;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;11712;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_552;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13338;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_553;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6020;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_554;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8627;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_555;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8114;NO
4/4/2022;EL LIBERTADOR SRL;BSAS_LINEA_562;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;16094;NO
4/4/2022;EL LIBERTADOR SRL;BSAS_LINEA_563;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;11314;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_571;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;17316;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_573;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12733;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_591;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7951;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_593;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4424;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;LINEA 542M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8805;NO
4/4/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6143;NO
4/4/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;27719;NO
4/4/2022;TRANSPORTES 25 DE MAYO SRL;LINEA_581;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4874;NO
5/4/2022;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8671;NO
5/4/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8015;NO
5/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_501;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3668;NO
5/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_521;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7313;NO
5/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_522;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9360;NO
5/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_523;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13685;NO
5/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_525;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1862;NO
5/4/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;21479;NO
5/4/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3805;NO
5/4/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;787;NO
5/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_541;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8634;NO
5/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_543;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3620;NO
5/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_551;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13595;NO
5/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_552;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;14643;NO
5/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_553;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4524;NO
5/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_554;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7827;NO
5/4/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_555;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8737;NO
5/4/2022;EL LIBERTADOR SRL;BSAS_LINEA_562;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;16798;NO
5/4/2022;EL LIBERTADOR SRL;BSAS_LINEA_563;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;11465;NO
