DIA_TRANSPORTE;NOMBRE_EMPRESA;LINEA;AMBA;TIPO_TRANSPORTE;JURISDICCION;PROVINCIA;MUNICIPIO;CANTIDAD;DATO_PRELIMINAR
17/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;LINEA_562_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;16797;NO
17/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;LINEA_563_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13078;NO
17/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_571_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;21962;NO
17/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_573_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;11238;NO
17/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_581_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6672;NO
17/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_591_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7984;NO
17/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_593_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5663;NO
18/4/2023;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7377;NO
18/4/2023;EMPRESA BATAN S.A.;BS_AS_LINEA 720M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1945;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5335;NO
18/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10859;NO
18/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12944;NO
18/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1920;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6519;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_501_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1597;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;30069;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_521_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7266;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_522_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10945;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_523_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12938;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_525_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2527;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_541_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8543;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_542_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9373;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_543_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3564;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_551_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10212;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_552_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;14557;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_553_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9760;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_554_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9667;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_555_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8505;NO
18/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;LINEA_562_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;16976;NO
18/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;LINEA_563_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13040;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_571_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;20733;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_573_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10698;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_581_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6778;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_591_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9602;NO
18/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_593_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5561;NO
19/4/2023;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7702;NO
19/4/2023;EMPRESA BATAN S.A.;BS_AS_LINEA 720M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;837;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4310;NO
19/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;11179;NO
19/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10979;NO
19/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1515;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5290;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_501_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1205;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;28191;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_521_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6763;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_522_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9825;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_523_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13496;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_525_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2160;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_541_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8643;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_542_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8392;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_543_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4338;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_551_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9020;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_552_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13439;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_553_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9003;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_554_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8377;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_555_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8396;NO
19/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;LINEA_562_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;15986;NO
19/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;LINEA_563_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12350;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_571_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;20984;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_573_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9039;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_581_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6127;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_591_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8246;NO
19/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_593_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3839;NO
20/4/2023;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8785;NO
20/4/2023;EMPRESA BATAN S.A.;BS_AS_LINEA 720M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;898;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5688;NO
20/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;17485;NO
20/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9877;NO
20/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1886;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6557;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_501_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1503;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;30723;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_521_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8539;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_522_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10738;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_523_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13377;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_525_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1981;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_541_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9090;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_542_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8015;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_543_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6666;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_551_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13436;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_552_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;16276;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_553_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6089;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_554_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10448;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_555_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9125;NO
20/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;LINEA_562_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;17459;NO
20/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;LINEA_563_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13869;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_571_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;22550;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_573_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;11914;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_581_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6713;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_591_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9991;NO
20/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_593_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5711;NO
21/4/2023;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8823;NO
21/4/2023;EMPRESA BATAN S.A.;BS_AS_LINEA 720M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;648;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5623;NO
21/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13642;NO
21/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12966;NO
21/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1178;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6932;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_501_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1551;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;31190;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_521_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7561;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_522_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10731;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_523_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;15060;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_525_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2828;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_541_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9032;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_542_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7898;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_543_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6613;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_551_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13938;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_552_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;15331;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_553_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5368;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_554_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9943;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_555_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9157;NO
21/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;LINEA_562_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;16652;NO
21/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;LINEA_563_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13399;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_571_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;21131;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_573_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12014;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_581_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6542;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_591_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7988;NO
21/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_593_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5476;NO
22/4/2023;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5042;NO
22/4/2023;EMPRESA BATAN S.A.;BS_AS_LINEA 720M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;590;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1966;NO
22/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5983;NO
22/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7934;NO
22/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1084;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4677;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_501_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;953;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;20760;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_521_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6165;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_522_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8239;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_523_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8531;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_525_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1592;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_541_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5869;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_542_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6683;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_543_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2226;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_551_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6327;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_552_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8950;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_553_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4729;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_554_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6793;NO
22/4/2023;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_555_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4227;NO
22/4/2023;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;LINEA_562_MDQ;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9468;NO
